datetime,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
2020-01-25 04:00:00,-6.2,92.62,0.0,0.0,-4.234547145058487,-0.730844631572263,-1.5046629317985256,95.613181591941,97.08753149741406,89.66608115117323,115.97448639282459,13.11962072335689,0.0,58.47255315896458,45.53524455413493,0.0
2020-01-25 05:00:00,-6.17,92.38,0.0,0.0,-3.7689114022725163,-0.27752928104982666,-2.6613226609116065,96.41562128636735,90.6884186128585,96.03562311489702,133.30019067766017,0.0,0.0,55.287818178104395,0.0,0.0
2020-01-25 06:00:00,-6.16,91.81,0.0,0.0,-2.0351434836657503,-0.7008325202365713,-4.564562034519233,96.29953578447973,92.03310665992022,98.63113393343119,147.68168394931652,0.0,0.0,61.312276087055054,0.0,0.0
2020-01-25 07:00:00,-6.17,91.5,9.17,10.86,-1.6468097244141868,-1.2917899873304224,-2.22430757065608,94.32796489821754,95.66679027298584,90.94527868791796,121.61494344806415,0.0,11.44583891012526,61.53183969917536,0.0,15.400726506998442
2020-01-25 08:00:00,-5.88,91.31,35.06,15.38,-1.300386343894195,-0.8620859898444704,-0.40370850038179373,94.39400097575549,95.76490739146031,105.01015049907342,76.15869126735517,0.0,23.47101085957373,57.56166258899751,0.0,83.76394197079509
2020-01-25 09:00:00,-5.2,91.81,68.44,47.22,-1.232687050854564,-1.287273979493166,0.1456926224678563,97.40372046752847,101.43493090856262,103.34796992185564,23.235588173013856,0.0,40.4744094181039,40.45790220203166,0.0,40.99192907505351
2020-01-25 10:00:00,-4.47,94.19,115.31,57.18,-0.6544246177995916,-1.578006355524229,-1.120441204838091,93.21308702067986,95.85117938889074,92.18544560520291,12.264797992871857,0.0,74.47564207719275,47.40928451279757,0.0,63.22908583696607
2020-01-25 11:00:00,-3.5,96.5,131.59,56.58,0.05496561272883074,-1.993304071548847,-0.7654137462603452,94.72914745122029,93.16669903654164,106.03256640648698,0.0,0.0,76.94969464259661,0.0,0.0,34.75203169028933
2020-01-25 12:00:00,-2.24,95.75,149.17,60.42,-0.4978109497317481,-1.2681436585856256,-0.5313440148692544,97.69082655778372,99.09977523264166,102.46441967570108,0.0,0.0,97.12929338770554,0.0,0.0,69.7469941323332
2020-01-25 13:00:00,-1.53,95.75,119.98,62.33,-0.40250136169840106,-2.118338496814551,-0.6687479773319357,96.75071647163303,100.3635266620748,100.71916922753907,0.0,0.0,50.8395266590429,0.0,0.0,39.61801352513582
2020-01-25 14:00:00,-1.24,96.0,75.45,56.87,-1.1410358673078957,-1.7719778355306282,-0.5137297614753478,98.81727942578026,97.25985081528955,89.2398451355905,0.0,0.0,23.66496248133342,0.0,0.0,46.06190430245702
2020-01-25 15:00:00,-1.16,96.19,23.0,40.12,-1.4691816239143407,-1.9985704968214644,0.718085783009074,98.37519202933963,102.28787833918133,87.94649854848589,0.0,0.0,15.313698822260742,0.0,0.0,29.17361719562383
2020-01-25 16:00:00,-0.74,94.75,12.5,47.41,-1.5904185811984937,-2.6579824802483283,0.577224358968971,94.89881904624323,98.3350995216083,97.75184409976845,0.0,0.0,11.316668154907177,0.0,0.0,50.33932533421213
2020-01-25 17:00:00,-0.23,93.81,0.0,0.0,-1.9479425751299146,-2.898721776337761,-0.5390485078247644,96.91192589874204,102.19271183460222,98.67844753587863,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25 18:00:00,-0.33,95.75,0.0,0.0,-1.450464097940349,-4.189850901451384,-0.9051026079979662,97.19843691846343,101.90810268182933,97.87202922401224,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25 19:00:00,-0.7,96.62,0.0,0.0,-1.735909241924549,-3.9637047553057716,-0.5868067917379627,96.13210035035357,95.0827919983825,97.36538645108585,0.0,10.745537062427378,0.0,0.0,13.839043770006786,0.0
2020-01-25 20:00:00,-1.1,96.62,0.0,0.0,-1.5177627781020675,-1.5445601480638451,0.5423057642557713,99.24678014942678,96.63514250737565,102.480898515691,0.0,22.81116614433524,0.0,0.0,85.98020428999531,0.0
2020-01-25 21:00:00,-1.52,96.44,0.0,0.0,-2.894368268955267,0.28314461548618175,-0.37390049792705876,98.02488428404031,94.03043465580559,94.1365634909665,0.0,44.88491769026211,0.0,0.0,41.3845396871858,0.0
2020-01-25 22:00:00,-1.74,96.31,0.0,0.0,-2.932470405241049,-0.389841781808963,0.11250197134821355,97.9170762727249,100.42978225375687,101.74654454180053,0.0,66.96015081725085,0.0,0.0,57.91491716587622,0.0
2020-01-25 23:00:00,-1.68,96.31,0.0,0.0,-3.531270802828291,0.833778264591589,0.8081988475919923,100.7112220849885,95.38442120005075,99.02210944645344,0.0,71.00087355551788,0.0,0.0,36.62849183047063,0.0
2020-01-26 00:00:00,-1.58,96.5,0.0,0.0,-4.232067403756856,0.39037052032015085,-0.10953620209585263,97.28648796534436,92.58289341887892,96.1602007706415,0.0,102.45808842708188,0.0,0.0,73.73557750489647,0.0
2020-01-26 01:00:00,-1.56,96.81,0.0,0.0,-3.593667890785579,0.35995117149321343,0.7696488147714144,97.62842666389608,96.51768085805445,104.71359816729519,10.752982118650948,52.05550781860036,0.0,14.53527524473541,37.32869912123748,0.0
2020-01-26 02:00:00,-1.74,97.56,0.0,0.0,-1.6831304106613312,-0.01375660399454548,-0.038400940318625315,97.00202439617776,98.19120561919185,99.62197163513153,23.17102050833181,23.34477009219505,0.0,88.34685526015514,42.812518494479164,0.0
2020-01-26 03:00:00,-2.62,98.56,0.0,0.0,-0.23501828574195865,0.5545645017354072,-0.07483233779447533,96.44778892677544,97.371539117428,90.72728223442074,42.274117157137354,14.69203042813655,0.0,41.9169695616793,29.768484922382438,0.0
2020-01-26 04:00:00,-2.81,97.88,0.0,0.0,0.34160311637116614,0.42013803848386605,-0.8860433648947008,95.40220048219129,97.18450253656663,103.87768410558942,70.53559703453878,11.561244119636704,0.0,59.94222162057089,47.11841970890222,0.0
2020-01-26 05:00:00,-3.53,98.75,0.0,0.0,0.28849165784883307,1.012636645259693,0.023032432936476305,97.60829895278613,96.39161110178533,89.48173286534296,71.67964344322732,0.0,0.0,38.177698896007,0.0,0.0
2020-01-26 06:00:00,-3.99,99.0,0.0,0.0,0.6320712985152965,0.6636751284088909,-0.9986043160210927,96.85115811754795,91.97772948767177,107.01682562891119,105.49169664806708,0.0,0.0,71.881772930798,0.0,0.0
2020-01-26 07:00:00,-3.36,98.56,10.76,14.22,0.476667624428688,-0.17551191338844485,-2.861394034687649,98.17311987844444,92.87980141410387,95.6513623801625,54.29228400186145,0.0,9.492287185236924,37.511276219323996,0.0,15.186264105357429
2020-01-26 08:00:00,-1.63,97.56,22.94,90.17,0.5120627398419442,0.571317056746546,-2.1905999858509206,98.17439798507849,99.31126281006883,99.76337406782966,22.79655622879186,0.0,22.065548849242244,42.732647192358144,0.0,51.171250383006004
2020-01-26 09:00:00,-0.25,96.56,43.2,41.85,0.6007983700790966,-0.132155453353268,-1.1742125513772952,95.73877865882957,99.46146832916163,91.44720843621027,14.849846319370194,0.0,58.937764929854914,30.039652929497002,0.0,126.85286417844134
2020-01-26 10:00:00,0.15,96.69,69.21,59.7,0.40019068322302753,-0.2231752819187201,-0.5962943895169108,98.80061000082443,100.26502843162002,101.95406569782054,12.113231303797221,0.0,49.63017846154404,48.270987343396946,0.0,48.57471346594538
2020-01-26 11:00:00,0.31,96.81,70.68,38.22,0.5745241117867131,0.9922531000631625,0.4204246792792182,96.20871289455785,94.1228803943014,93.02017233243436,0.0,0.0,106.47029215567728,0.0,0.0,51.57177217672614
2020-01-26 12:00:00,0.36,96.81,105.16,72.42,0.5410008831091768,-0.10255879091836778,-0.3694795775195925,98.09413357204363,94.70586072357369,84.7786179014505,0.0,0.0,109.931872728593,0.0,0.0,81.54451818117715
2020-01-26 13:00:00,0.37,96.81,53.73,38.09,0.538710654134547,0.2965067868715967,0.5277143950622651,97.3409939132671,93.37975335277817,96.65018553688513,0.0,0.0,67.23839296693723,0.0,0.0,65.78481609748029
2020-01-26 14:00:00,0.37,96.75,22.37,43.42,0.15275977110774763,-0.3429153549432383,0.34616867490973197,98.655780532315,94.69005185937878,91.62865207284077,0.0,0.0,63.63650933704874,0.0,0.0,78.86105118481187
2020-01-26 15:00:00,0.37,96.56,15.07,29.73,0.3691777334837483,0.37064060320380315,1.0726414510180777,97.0889450442127,101.08027572939898,95.6931906580439,0.0,0.0,35.04005908534912,0.0,0.0,72.47834969224701
2020-01-26 16:00:00,0.42,96.31,11.86,48.93,0.37340034412105877,-0.3830362271593212,0.9725985506014848,95.3412775687199,97.39994176422631,102.2597832604186,0.0,0.0,18.44607384991645,0.0,0.0,136.7469812775248
2020-01-26 17:00:00,0.42,96.19,0.0,0.0,0.646138261340636,-0.8023824574524552,1.4432396308190603,95.33853530818931,98.81121581056904,97.77405071538945,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26 18:00:00,0.39,96.38,0.0,0.0,0.44147842928172615,-0.8456684686183279,1.0824234841346136,98.69110076095728,94.63946235902725,92.07950531906073,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26 19:00:00,0.37,96.5,0.0,0.0,0.20224823090023974,-3.317032138102861,1.6974943097702138,98.41210163140573,102.28774842923073,85.19780414844101,0.0,10.13648269976657,0.0,0.0,13.80291797871714,0.0
2020-01-26 20:00:00,0.35,96.69,0.0,0.0,0.04928129648059071,-2.93719030136341,1.8257534187729192,98.14762430580785,91.92683289015015,95.9493996604848,0.0,21.27250331029847,0.0,0.0,57.96233113595346,0.0
2020-01-26 21:00:00,0.33,96.88,0.0,0.0,0.016061172164679796,-2.060090736885564,0.952125317313999,97.07987087248648,91.88460279666376,85.46815594445071,0.0,64.99716907178,0.0,0.0,143.7747492131963,0.0
2020-01-26 22:00:00,0.33,97.0,0.0,0.0,0.24042350521282194,-1.9204650123305722,-0.015629754218590697,95.90123747195095,97.3895501182,97.41886543727884,0.0,51.525480870029774,0.0,0.0,51.16065783520896,0.0
2020-01-26 23:00:00,0.44,96.38,0.0,0.0,0.06659304184368861,-0.1082629231607628,-1.9561782841119748,94.54182762765308,98.59242389420109,85.87397643233975,0.0,100.04954985486401,0.0,0.0,54.84047966442865,0.0
2020-01-27 00:00:00,0.41,96.62,0.0,0.0,-1.1088645555652885,-0.46151877074523817,-3.1445591737911376,95.28563905571784,90.57560311726381,101.09240828415221,0.0,123.0210606527221,0.0,0.0,83.07629528525644,0.0
2020-01-27 01:00:00,0.26,97.19,0.0,0.0,-2.7136146550865683,-0.2529178783928028,-4.00237937481432,95.87204995488396,92.47414366995784,96.49359120908692,10.188914392246984,71.34727522882928,0.0,13.869886098856039,67.35490629486561,0.0
2020-01-27 02:00:00,0.15,97.31,0.0,0.0,-2.899674914810928,0.4690774461781871,-4.853546963056747,94.5559900211035,95.40494493824954,98.22004677729991,21.150515686759295,62.56557728347953,0.0,55.97034809063486,78.56654298829105,0.0
2020-01-27 03:00:00,0.05,97.25,0.0,0.0,-2.533408270277385,0.7518847911429691,-5.881215983229944,90.54227788384308,92.23042501529723,99.68889208794569,61.21399394682556,33.08433504078016,0.0,136.83442917457418,67.20367556663346,0.0
2020-01-27 04:00:00,-0.03,97.06,0.0,0.0,-1.5298723469769169,0.20019247356989278,-7.3587582159202,91.8686164510976,89.63625547268349,87.20408289431015,51.98105336666141,17.54772175037771,0.0,53.09591928576784,139.64877721540773,0.0
2020-01-27 05:00:00,-0.16,96.88,0.0,0.0,-0.4787778589033299,0.5229749515382563,-8.25841280792683,96.14953709530417,88.63390009580243,92.49688783119652,99.53851423900925,0.0,0.0,52.2493529770475,0.0,0.0
2020-01-27 06:00:00,-1.12,97.5,0.0,0.0,-0.2794016523769578,0.8821844602317,-8.607622349780966,96.11532876569638,91.24613113532708,98.89035047666741,119.20605949319553,0.0,0.0,80.70594097266786,0.0,0.0
2020-01-27 07:00:00,-2.85,97.88,10.01,13.95,0.05528725355752079,0.877998373701529,-6.874191533157242,94.89676430777453,94.79572610293059,98.1237749148075,71.34777954076372,0.0,10.017498712430124,63.99265708380788,0.0,198.7216988429102
2020-01-27 08:00:00,-2.99,95.5,20.81,55.46,0.4614412616076389,1.237982418702366,-5.528371743120523,93.92124880681133,88.49442648954127,87.55387762447286,61.59744133582038,0.0,20.41276465873175,83.48539572283666,0.0,74.89201782228848
2020-01-27 09:00:00,-2.28,91.62,62.42,140.21,0.789421719613179,0.8999584029132571,-3.255470392780212,96.3835532242361,94.17237990553672,92.47727432027936,31.854209571155362,0.0,38.77759463021513,66.3650075437871,0.0,95.01116525764665
2020-01-27 10:00:00,-1.49,92.5,51.58,52.66,0.8817428761609369,-0.7381285940153705,-2.552458465047253,93.07516016180209,89.89407254462985,75.73251637937864,16.93496768699285,0.0,80.27086302997782,134.50114333993508,0.0,94.55108525752249
2020-01-27 11:00:00,-0.61,94.12,100.51,53.29,0.8158290192556683,-2.1049027666170814,-1.1191096993417222,93.91608574721444,94.3279121036915,72.72321669480222,0.0,0.0,97.37802626112347,0.0,0.0,67.44712661824731
2020-01-27 12:00:00,-0.03,93.81,118.01,82.7,0.4397819713491758,-3.333014065196118,-1.2358915529887988,90.61460537308342,94.90963425048677,67.37519302155849,0.0,0.0,76.40301884478421,0.0,0.0,78.15602713098825
2020-01-27 13:00:00,0.27,94.25,70.77,64.75,0.9869518090927718,-4.787561214919318,-2.103659546418387,91.9781637782316,96.90457095892084,78.45211420787057,0.0,0.0,87.64526646239852,0.0,0.0,88.1691675518704
2020-01-27 14:00:00,0.44,94.31,62.02,81.71,0.5947716380978086,-5.679530509465653,-1.3857838633365862,92.69982993079576,94.20802813948713,75.53479858276474,0.0,0.0,56.39075156197378,0.0,0.0,65.82816416681013
2020-01-27 15:00:00,0.51,94.31,32.02,66.79,0.41371588998637054,-6.088691617073182,-2.7684674219023364,91.09277403960324,92.71564716738162,80.66043028687614,0.0,0.0,26.396856202554016,0.0,0.0,383.3357638449918
2020-01-27 16:00:00,0.6,93.69,16.84,135.76,0.1507990840312065,-6.754476358859793,-3.0134637151738857,88.65284673276854,93.62091205800851,84.82634395703647,0.0,0.0,18.417186518528364,0.0,0.0,265.55403792856845
2020-01-27 17:00:00,0.68,92.56,0.0,0.0,-2.3542952038172746,-7.559874294282549,-4.8797006375158105,95.45753768286217,95.01517608956567,77.25392168865868,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27 18:00:00,0.71,91.44,0.0,0.0,-3.7249714003942525,-7.724517829316416,-4.173289625366605,95.07105289144434,95.64741049756933,75.96931466734085,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27 19:00:00,0.69,90.88,0.0,0.0,-4.485053815142175,-7.046747314450508,-4.800550013810036,89.72961444205305,92.44580035868532,80.29969622501858,0.0,10.780778119535828,0.0,0.0,221.79469312750456,0.0
2020-01-27 20:00:00,0.64,91.12,0.0,0.0,-5.26293220461313,-5.903523444053876,-6.988901638496119,92.16933848650955,90.42509916640604,81.2436523193779,0.0,19.967126361288845,0.0,0.0,70.53938366840327,0.0
2020-01-27 21:00:00,0.55,90.5,0.0,0.0,-6.309359613508336,-3.8918664197056776,-9.902727941398007,95.06229910636897,86.79483269117705,86.97667426253798,0.0,37.92263925053304,0.0,0.0,91.54360572885008,0.0
2020-01-27 22:00:00,-0.13,90.69,0.0,0.0,-7.1562438231442265,-2.429410363630125,-12.106936200277548,93.6398529594359,80.80764668668371,91.03990941704522,0.0,76.44352241874435,0.0,0.0,89.53779516026796,0.0
2020-01-27 23:00:00,-2.17,93.25,0.0,0.0,-7.232233403772692,-2.2901694556353513,-15.242142638889872,91.60893747876759,74.32877653146728,80.2694822731836,0.0,96.10457903392762,0.0,0.0,70.59093024838604,0.0
2020-01-28 00:00:00,-3.61,93.0,0.0,0.0,-7.321680393883951,-2.0023328952820685,-16.782301889524064,90.25589222167964,72.62841514549021,101.96199868275278,0.0,74.29902321583977,0.0,0.0,76.06755739140415,0.0
2020-01-28 01:00:00,-4.67,92.19,0.0,0.0,-7.244580785856845,-2.191839731454901,-18.4639254478334,90.88086309277193,75.26182417439004,87.34469175966885,10.65576094232352,88.13256209901695,0.0,218.7517316588887,83.66649815747428,0.0
2020-01-28 02:00:00,-5.49,92.12,0.0,0.0,-6.3120578034230626,-1.7646925751938003,-20.055998796337906,88.6301311535731,77.73624339289802,106.21417361182841,19.318199393136666,54.10969596548513,0.0,70.361452053812,64.62273070730501,0.0
2020-01-28 03:00:00,-6.29,93.06,0.0,0.0,-4.03166403769715,-2.7896793608722015,-20.323736455580644,83.09131687916025,86.37370331211629,104.82810486470083,37.72374381463939,28.285836677153867,0.0,89.2822095991268,366.2021429759027,0.0
2020-01-28 04:00:00,-7.01,93.31,0.0,0.0,-2.918941206979064,-4.169490285656937,-22.534307901368248,82.41529425774625,85.21609498926334,90.61495586365548,76.77662633071213,17.067095137809495,0.0,88.69328144738179,276.217856151072,0.0
2020-01-28 05:00:00,-7.52,92.81,0.0,0.0,-2.4716987107929036,-4.951192477291658,-20.82271105073247,77.6923675896933,88.81619099900595,104.5741201160275,98.52998850669016,0.0,0.0,70.48158258715162,0.0,0.0
2020-01-28 06:00:00,-7.62,91.69,0.0,0.0,-1.8496483591996344,-5.178659720552776,-22.987649239375692,77.7766158329613,84.87600473355357,93.6524822887828,77.52453721656784,0.0,0.0,81.46207443319477,0.0,0.0
2020-01-28 07:00:00,-7.52,90.69,10.65,215.7,-1.9013252181661917,-5.864759664117425,-23.957506319203528,77.70104735029827,88.60966880468563,103.88892469878915,86.70459891439144,0.0,10.559515899997807,86.72986157959798,0.0,312.4899993431467
2020-01-28 08:00:00,-6.27,90.19,19.69,69.08,-2.25458313178359,-8.025303062416084,-21.392450753638727,78.90015950555104,84.90903192793971,97.19390452078083,54.87759025337587,0.0,40.05999526267632,67.04635765806076,0.0,793.4236236711581
2020-01-28 09:00:00,-4.14,84.31,37.39,88.4,-3.0154354301816118,-9.62985511404888,-19.396570657346857,85.76461797396512,82.0509717851915,84.40831164337455,28.552927372245076,0.0,54.84658207762703,364.5250864202455,0.0,815.4266420975744
2020-01-28 10:00:00,-3.03,81.62,77.4,87.98,-3.7124208896607542,-12.191296114574454,-15.487843925376145,87.2036679860133,88.32217915966143,81.01947390862922,17.211893988158867,0.0,94.20731787065927,263.39583518135214,0.0,740.4355246967882
2020-01-28 11:00:00,-2.36,77.69,96.92,69.14,-4.487853445223772,-14.662455994388868,-13.320123637136621,88.15823270499865,94.37700431008966,85.44690406539189,0.0,0.0,89.8144559848756,0.0,0.0,834.4856416573006
2020-01-28 12:00:00,-2.13,76.44,76.16,79.55,-4.884570597550386,-16.510479717231068,-10.924317170857183,83.96707669858037,95.19724906880762,71.92664096191332,0.0,0.0,114.71612858079853,0.0,0.0,836.7088970874042
2020-01-28 13:00:00,-2.07,77.06,86.51,86.04,-5.956916881732139,-18.25538501244437,-8.20181597077027,86.72754513823499,99.07332213814288,72.60475402436575,0.0,0.0,68.72014269065647,0.0,0.0,869.8030959158439
2020-01-28 14:00:00,-2.24,79.44,55.36,65.78,-7.585785431614338,-20.37537246724271,-10.149251882199367,83.0899654316416,99.2353333137202,68.2188332260733,0.0,0.0,61.88994452045952,0.0,0.0,795.329247998877
2020-01-28 15:00:00,-2.82,87.31,28.02,357.16,-10.418264769026596,-21.751819319275754,-8.762706429188668,83.31037469880636,97.79828440013989,79.17668859135229,0.0,0.0,42.76976113063236,0.0,0.0,763.7707294793888
2020-01-28 16:00:00,-3.82,88.12,16.95,269.38,-12.956814804818032,-21.928782849401383,-11.461471521899439,86.03658390150028,96.90443744113017,74.93374194377037,0.0,0.0,17.600505588198057,0.0,0.0,456.37937346989395
2020-01-28 17:00:00,-4.51,86.62,0.0,0.0,-14.925307997882848,-21.80046384408404,-13.345977489012364,87.33685894672846,95.95992732006675,85.11781723478431,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28 18:00:00,-5.0,85.94,0.0,0.0,-16.969575322390156,-22.320158531065367,-14.753053512967034,92.9919181839014,101.02596606415865,86.23807935734064,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28 19:00:00,-5.83,85.5,0.0,0.0,-18.731052170846336,-22.356795966827566,-14.753528651973657,98.17172647560575,96.36710856854837,88.91630822891281,0.0,10.767139459616825,0.0,0.0,288.88663850369494,0.0
2020-01-28 20:00:00,-7.56,85.12,0.0,0.0,-19.98727121749341,-21.662431077162832,-16.565668671974894,96.5052341997065,98.74505492002568,94.9717504662962,0.0,36.18370783355204,0.0,0.0,712.831039377186,0.0
2020-01-28 21:00:00,-10.2,84.94,0.0,0.0,-21.024788644662276,-17.470545175801725,-17.38394205208875,100.45875988746555,93.78239270836342,95.45204204154562,0.0,58.15598196434874,0.0,0.0,908.1472314419043,0.0
2020-01-28 22:00:00,-12.69,86.44,0.0,0.0,-21.501352955351926,-14.344550117678557,-19.010021500177402,99.03018839292126,89.40546097363345,97.72920726478031,0.0,101.77537591266618,0.0,0.0,722.7035694869353,0.0
2020-01-28 23:00:00,-14.8,89.81,0.0,0.0,-21.52286231958301,-13.37022774098831,-17.621375769968903,99.07088375186997,86.96554404327671,79.10216425569975,0.0,84.06340392370133,0.0,0.0,821.532585057232,0.0
2020-01-29 00:00:00,-16.77,92.88,0.0,0.0,-22.155377732025496,-9.869966096470678,-18.02125862559823,98.81305915440306,80.11277047349256,79.82012683048741,0.0,111.81044086892982,0.0,0.0,835.3738107469936,0.0
2020-01-29 01:00:00,-18.45,95.94,0.0,0.0,-22.684031647126737,-8.856776971826463,-20.33275654482382,101.22245878994404,76.34824079535153,97.11124868248997,11.024531615664701,66.97354736426138,0.0,297.4166246227845,863.4781384157382,0.0
